app_data_source,loc_region,return_to_yp,score_total,dem_gender,dem_age,edu_qual_highest,edu_qual_highest_year,emp_yes,emp_org_type,emp_duration,emp_currently,exp_w_child,exp_length_teacher,exp_length_school,exp_length_employee,exp_length_volunteer,interest_w_child,prac_scenario_volunt,prac_scenario_noshow,yi_hired
T2 2022,South East,Yes,26,Female,34,Bachelor and above,2019,Yes,"Health care, social assistance, nonprofit",25.200000000000003,No,Yes,8,14,24,9,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,26,Female,22,Bachelor and above,2019,Yes,Education,6,Yes,Yes,2,5,5,14.4,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,26,Female,27,Bachelor and above,2019,Yes,Other,8,No,Yes,2,24,9,24,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,25,Female,29,Bachelor and above,2019,Yes,Other,36,No,Yes,5,12,11,24,3,1,Planning together with fellow facilitators,1
T2 2022,South East,No,25,Female,25,Bachelor and above,2016,Yes,Education,5,No,Yes,11,3,6,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,25,Female,26,Certificate,2021,Yes,Other,3,No,Yes,3,1,8,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,25,Female,26,Bachelor and above,2022,No,Education,25.200000000000003,No,Yes,1,36,18,2,3,1,Planning together with fellow facilitators,1
T2 2022,South East,No,25,Male,27,Diploma,2010,Yes,"Health care, social assistance, nonprofit",9,No,Yes,18,24,3,4,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,25,Female,23,Bachelor and above,2009,Yes,"Farming, agriculture, or mining",5,No,Yes,9,6,8,1,3,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,25,Male,34,Diploma,2017,Yes,Other,5,No,Yes,4,6,5,12,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,25,Female,32,Bachelor and above,2018,Yes,Education,56.400000000000006,Yes,Yes,82,1,117.6,2,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,25,Female,26,Bachelor and above,2021,Yes,"Health care, social assistance, nonprofit",5,No,Yes,9,3,1,5,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,25,Male,25,Senior Secondary,2016,Yes,Retail,8,No,Yes,2,3,14,2,3,1,Planning together with fellow facilitators,1
T2 2022,South East,No,25,Female,27,Bachelor and above,2018,Yes,"Health care, social assistance, nonprofit",3,No,Yes,5,7,1,2,3,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,25,Female,27,Bachelor and above,2020,Yes,"Health care, social assistance, nonprofit",24,No,Yes,4,4,12,24,3,1,Planning together with fellow facilitators,1
T2 2022,South East,No,25,Female,25,Diploma,2014,Yes,Other,13,No,Yes,6,6,4,7,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,25,Female,28,Bachelor and above,2021,Yes,Education,24,No,Yes,12,18,22.8,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,25,Female,26,Bachelor and above,2021,Yes,Education,13,No,Yes,2,12,15,36,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,25,Other,27,Bachelor and above,2015,Yes,Education,15.6,No,Yes,1,6,12,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,25,Female,26,Junior Secondary,2022,Yes,Education,12,Yes,Yes,3,13,3,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,25,Female,25,Certificate,2022,Yes,Education,6,No,Yes,9,3,12,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,25,Female,29,Diploma,2022,Yes,"Health care, social assistance, nonprofit",23,No,Yes,9,4,6,1,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,24,Female,33,Bachelor and above,2012,Yes,Education,36,No,Yes,36,1,32.400000000000006,32.400000000000006,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,24,Female,31,Diploma,2014,Yes,Government or public administration,24,No,Yes,2,21.6,24,5,3,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,24,Female,25,Senior Secondary,2019,Yes,Education,11,Yes,Yes,12,6,12,7,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,24,Female,29,Bachelor and above,2017,Yes,Education,24,No,Yes,3,7,26,32.400000000000006,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,24,Female,28,Bachelor and above,2019,No,Education,13.2,No,Yes,2,9,31.200000000000003,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,24,Male,32,Bachelor and above,2015,Yes,Other,48,No,Yes,18,1,12,10,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,24,Female,35,Bachelor and above,2019,Yes,"Health care, social assistance, nonprofit",18,No,Yes,9,2,24,12,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,24,Female,34,Diploma,2019,Yes,"Health care, social assistance, nonprofit",60,No,Yes,9,36,72,17,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,24,Female,30,Bachelor and above,2014,Yes,"Health care, social assistance, nonprofit",48,No,Yes,24,12,23,24,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,24,Female,24,Bachelor and above,2018,Yes,Other,25.200000000000003,No,Yes,6,12,9,9,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,24,Female,24,Bachelor and above,2022,Yes,"Health care, social assistance, nonprofit",36,No,Yes,4,16,24,60,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,24,Female,26,Bachelor and above,2021,Yes,Education,24,No,Yes,6,16.799999999999997,24,32.400000000000006,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,24,Male,32,Bachelor and above,2022,Yes,"Health care, social assistance, nonprofit",9,No,Yes,15.6,2,13,8,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,24,Male,28,Bachelor and above,2014,Yes,Education,24,No,Yes,15,4,10,12,4,1,Planning together with fellow facilitators,1
T2 2022,South East,Yes,23,Female,26,Senior Secondary,2017,Yes,"Health care, social assistance, nonprofit",24,Yes,Yes,3,27.6,11,10,3,1,Plan individually,1
T2 2022,South East,No,23,Female,28,Bachelor and above,2022,Yes,Education,24,Yes,Yes,12,3,12,24,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,23,Female,24,Bachelor and above,2023,Yes,"Health care, social assistance, nonprofit",19.200000000000003,No,Yes,2,6,5,6,3,1,Planning together with fellow facilitators,1
T2 2022,South East,No,23,Female,21,Bachelor and above,2019,No,Government or public administration,12,No,Yes,2,2,2,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,34,Diploma,2019,Yes,"Health care, social assistance, nonprofit",29,Yes,Yes,3,12,18,30,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,22,Bachelor and above,2019,Yes,"Health care, social assistance, nonprofit",9,No,Yes,5,6,3,9,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,29,Diploma,2022,Yes,"Health care, social assistance, nonprofit",40.8,No,Yes,3,12,15.6,5,4,1,Planning together with fellow facilitators,1
T2 2022,South East,Yes,23,Male,26,Bachelor and above,2017,Yes,Education,24,No,Yes,12,24,24,8,3,1,Planning together with fellow facilitators,1
T2 2022,South East,No,23,Female,23,Bachelor and above,2020,No,Other,22.8,No,Yes,6,29,18,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Other,26,Senior Secondary,2021,Yes,Education,12,Yes,Yes,9,6,12,18,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,23,Bachelor and above,2015,Yes,Education,11,Yes,Yes,3,1,5,2,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,33,Bachelor and above,2020,Yes,Government or public administration,72,No,Yes,6,8,36,24,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,23,Female,25,Certificate,2017,Yes,Education,28.8,No,Yes,11,12,19.200000000000003,36,3,1,Planning together with fellow facilitators,1
T2 2022,South East,No,23,Female,23,Bachelor and above,2017,No,Education,9,No,Yes,5,24,27.6,12,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,23,Female,25,Senior Secondary,2019,Yes,Manufacturing,18,No,Yes,10,3,3,10,3,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,23,Female,21,Bachelor and above,2016,Yes,"Finance, insurance or information services",6,No,Yes,8,4,3,3,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Male,30,Diploma,2022,Yes,Utilities or construction,7,No,Yes,1,3,6,3,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,21,Senior Secondary,2017,Yes,Education,6,No,Yes,6,6,3,3,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,24,Bachelor and above,2020,No,"Health care, social assistance, nonprofit",11,No,Yes,6,6,5,3,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,27,Diploma,2021,Yes,Education,12,No,Yes,12,3,27,4,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,24,Bachelor and above,2016,No,Other,15,No,Yes,6,3,6,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,23,Female,31,Bachelor and above,2018,Yes,Education,26,Yes,Yes,8,24,60,10,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,25,Bachelor and above,2014,Yes,"Health care, social assistance, nonprofit",21.6,No,Yes,3,3,5,3,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,26,Bachelor and above,2011,No,Government or public administration,86.4,No,Yes,24,41,112,36,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,27,Senior Secondary,2014,No,"Health care, social assistance, nonprofit",46.8,No,Yes,14,12,60,84,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,23,Female,24,Bachelor and above,2018,Yes,"Health care, social assistance, nonprofit",1,No,Yes,4,3,8,2,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,25,Bachelor and above,2014,Yes,"Finance, insurance or information services",12,No,Yes,1,5,3,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,22,Female,24,Senior Secondary,2012,No,"Health care, social assistance, nonprofit",13.2,No,Yes,8,2,9,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Other,29,Bachelor and above,2021,Yes,"Finance, insurance or information services",24,No,No,36,3,8,17,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,34,Bachelor and above,2019,Yes,Government or public administration,72,No,No,5,57,36,12,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,23,Bachelor and above,2016,Yes,"Health care, social assistance, nonprofit",20.4,No,Yes,3,6,5,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Male,25,Senior Secondary,2021,Yes,Transportation or warehousing,21.6,No,Yes,2,2,3,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,26,Bachelor and above,2018,No,"Health care, social assistance, nonprofit",17,No,Yes,3,2,7,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,20,Senior Secondary,2012,Yes,Utilities or construction,9,No,Yes,4,6,2,3,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,27,Certificate,2023,No,Government or public administration,4,No,Yes,4,2,14,3,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,22,Female,22,Senior Secondary,2015,Yes,Government or public administration,12,No,Yes,9,18,12,5,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,22,Female,29,Senior Secondary,2014,Yes,"Health care, social assistance, nonprofit",34.8,Yes,Yes,24,8,15,6,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,31,Bachelor and above,2017,Yes,Education,46,No,Yes,24,36,60,36,2,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,30,Bachelor and above,2016,Yes,Other,24,No,Yes,21.6,2,14,4,2,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,22,Certificate,2018,No,Other,58.8,No,Yes,24,24,32.400000000000006,5,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Male,24,Senior Secondary,2016,Yes,"Health care, social assistance, nonprofit",12,No,Yes,6,3,4,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,30,Bachelor and above,2015,Yes,Education,18,No,Yes,13.2,18,13.2,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,22,Female,27,Bachelor and above,2018,Yes,"Farming, agriculture, or mining",10,No,Yes,9,2,8,6,4,1,Plan individually,0
T2 2022,South East,No,21,Female,26,Senior Secondary,2014,Yes,Education,12,No,Yes,9,6,5,12,3,1,Planning together with fellow facilitators,1
T2 2022,South East,Yes,21,Female,26,Bachelor and above,2021,No,"Health care, social assistance, nonprofit",36,No,Yes,22.8,23,72,8,3,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,21,Female,29,Certificate,2021,Yes,Manufacturing,21.6,No,Yes,36,3,4,5,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Male,31,Senior Secondary,2022,Yes,Government or public administration,20,No,Yes,3,2,4,1,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,26,Bachelor and above,2016,Yes,Education,12,No,Yes,14.4,2,6,5,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,30,Senior Secondary,2023,Yes,Government or public administration,38.400000000000006,No,Yes,5,14.4,22.8,13,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,22,Diploma,2019,No,Other,21.6,No,Yes,2,6,5,3,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,21,Female,23,Bachelor and above,2018,Yes,Manufacturing,10,No,Yes,13.2,3,3,1,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,33,Diploma,2019,Yes,Other,21.6,Yes,Yes,3,24,24,12,3,1,Plan individually,0
T2 2022,South East,No,21,Female,28,Bachelor and above,2013,Yes,"Health care, social assistance, nonprofit",11,Yes,Yes,3,3,5,15,4,1,Plan individually,0
T2 2022,South East,No,21,Female,23,Senior Secondary,2010,Yes,Government or public administration,15,No,Yes,3,13,9,10,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,25,Senior Secondary,2019,Yes,Other,24,No,Yes,5,3,10,3,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,30,Diploma,2018,Yes,"Finance, insurance or information services",8,No,No,6,8,8,18,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,24,Bachelor and above,2010,Yes,"Health care, social assistance, nonprofit",33.599999999999994,No,Yes,24,6,20.4,24,4,1,Plan individually,0
T2 2022,South East,No,21,Male,22,Bachelor and above,2018,Yes,Retail,24,No,Yes,15.6,2,27,5,1,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,21,Female,29,Certificate,2014,Yes,"Health care, social assistance, nonprofit",48,Yes,Yes,33.599999999999994,24,24,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Male,30,Bachelor and above,2019,Yes,Education,32.400000000000006,No,No,48,11,24,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,24,Certificate,2019,No,Government or public administration,22.8,No,Yes,3,2,12,4,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,27,Bachelor and above,2017,Yes,"Health care, social assistance, nonprofit",33.599999999999994,No,Yes,14,12,13.2,2,4,1,Plan individually,0
T2 2022,South East,No,21,Male,27,Senior Secondary,2017,Yes,Software or technology,24,Yes,Yes,30,10,12,1,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,21,Female,30,Bachelor and above,2021,Yes,Education,36,No,Yes,12,12,13,16,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,26,Bachelor and above,2021,No,Education,9,No,Yes,6,4,15,12,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,24,Diploma,2015,Yes,Arts and entertainment,2,No,Yes,6,3,8,2,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,25,Bachelor and above,2017,Yes,"Health care, social assistance, nonprofit",18,Yes,Yes,12,3,7,12,3,1,Plan individually,0
T2 2022,South East,No,20,Female,31,Certificate,2021,Yes,Utilities or construction,20.4,No,No,21.6,8,8,10,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,25,Certificate,2016,Yes,"Health care, social assistance, nonprofit",24,No,Yes,36,1,24,3,4,1,Plan individually,0
T2 2022,South East,No,20,Male,33,Bachelor and above,2019,Yes,Other,36,No,Yes,24,3,24,4,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,22,Senior Secondary,2021,Yes,Education,6,Yes,Yes,6,8,6,12,4,1,Plan individually,0
T2 2022,South East,No,20,Female,26,Bachelor and above,2017,No,Education,21.6,Yes,Yes,9,2,19.200000000000003,60,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,20,Female,23,Senior Secondary,2018,Yes,Government or public administration,2,No,Yes,5,4,9,6,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,29,Bachelor and above,2021,Yes,Education,3,No,Yes,9,12,12,24,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,21,Bachelor and above,2016,No,Retail,24,No,No,24,3,22.8,24,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,26,Diploma,2020,Yes,"Health care, social assistance, nonprofit",48,No,Yes,3,42,36,6,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,20,Female,25,Bachelor and above,2018,No,Religious,6,No,No,24,7,5,1,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Male,22,Senior Secondary,2010,Yes,Software or technology,40.8,No,Yes,6,9,3,4,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,19,Female,22,Senior Secondary,2010,No,Education,2,No,Yes,12,24,6,6,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Male,26,Bachelor and above,2019,No,Military,8,No,Yes,15.6,2,6,3,3,1,Plan individually,0
T2 2022,South East,No,19,Female,27,Bachelor and above,2019,Yes,Education,2,No,Yes,7,2,3,5,3,1,Plan individually,0
T2 2022,South East,No,19,Female,24,Senior Secondary,2018,Yes,Hotel or food services,10,No,Yes,2,2,3,4,4,1,Planning together with fellow facilitators,1
T2 2022,South East,No,19,Female,24,Bachelor and above,2009,No,"Farming, agriculture, or mining",16.799999999999997,Yes,Yes,3,12,8,6,2,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Male,29,Certificate,2017,No,Manufacturing,58.8,No,No,42,12,10,36,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Female,24,Bachelor and above,2022,Yes,"Health care, social assistance, nonprofit",12,No,Yes,12,2,5,11,2,1,Planning together with fellow facilitators,1
T2 2022,South East,No,19,Female,25,Bachelor and above,2014,Yes,Government or public administration,12,Yes,No,36,12,18,6,3,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,19,Female,28,Senior Secondary,2022,No,Education,49.2,Yes,Yes,24,24,39.6,12,4,1,Plan individually,0
T2 2022,South East,No,19,Female,23,Certificate,2019,No,Other,17,No,No,12,8,4,24,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Male,33,Bachelor and above,2017,Yes,Other,36,No,No,36,5,18,120,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Female,23,Senior Secondary,2015,Yes,Education,12,No,No,36,3,24,4,3,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Male,21,Senior Secondary,2017,Yes,Education,36,No,Yes,36,3,24,2,4,1,Planning together with fellow facilitators,0
T2 2022,South East,Yes,19,Male,20,Senior Secondary,2022,No,Education,5,No,Yes,6,6,3,2,4,1,Planning together with fellow facilitators,0
T2 2022,South East,No,19,Male,24,Senior Secondary,2016,Yes,"Farming, agriculture, or mining",21.6,No,No,6,24,3,6,3,1,Planning together with fellow facilitators,0
